"","ids","name","followers","tracks","date","collab","description","owner","public"
"4949","37i9dQZF1DWVNzuFdnV7oW","Pop Waktu Kerja",20500,120,2021-05-03,FALSE,"Lagu-lagu kegemaran menemani anda tanpa henti tika waktu kerja.","spotify",FALSE
"4950","37i9dQZF1DX0WhHRQjLcMK","Causeway Trends",7634,111,2021-05-03,FALSE,"Trending tracks on both sides of the Causeway. Cover: DJ Khaled","spotify",FALSE
"4951","37i9dQZF1DWYIjOqAXIKUK","OST Filem & Drama",34049,127,2021-05-03,FALSE,"Kenang kembali drama dan filem kegemaran anda.","spotify",FALSE
"4952","37i9dQZF1DX9T8P88bzbxH","Good Vibes Festival 2018",6648,50,2021-05-03,FALSE,"The official playlist for #GVF2018, which takes place on July 21 & 22.","spotify",FALSE
"4953","37i9dQZF1DX97m5YXQMpCi","Hazed & Confused",11125,70,2021-05-03,FALSE,"Haze is a strong word, but we really really really don't like you.","spotify",FALSE
"4954","37i9dQZF1DX12N5kK9fqOe","Malaysia Boleh!",3079,47,2021-05-03,FALSE,"Songs to celebrate Hari Merdeka.","spotify",FALSE
"4955","37i9dQZF1DXdRy0Rc5748d","Bakat Segar",10256,111,2021-05-03,FALSE,"Artis-artis kegemaran baru anda. Cover: Aisha Retno, Waheeda Bonn","spotify",FALSE
"4956","37i9dQZF1DWYFCVnCEZuIO","Balik Kampung!",3231,50,2021-05-03,FALSE,"Lagu-lagu Raya dan Pop untuk menemani anda sepanjang jalan.","spotify",FALSE
"4957","37i9dQZF1DX0NrxAgtDnsp","Disney Hits Malaysia",3296,49,2021-05-03,FALSE,"All your favorite Disney hits. Disney’s Raya and the Last Dragon, in theaters now.","spotify",FALSE
"4958","37i9dQZF1DX5BAPG29mHS8","Éxitos México",3874494,50,2021-05-03,FALSE,"Los hits de ahora en la playlist más grande de México. En portada: Luis Miguel","spotify",FALSE
"4959","37i9dQZF1DWWZJHBoz7SEG","Novedades Viernes MX",644613,50,2021-05-03,FALSE,"¡Billie Eilish, Ed Maverick, Anitta, Lunay, Twenty One Pilots; y más! ","spotify",FALSE
"4960","37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico",1343952,50,2021-05-03,FALSE,"Your daily update of the most played tracks right now - Mexico.","spotifycharts",FALSE
"4961","37i9dQZEVXbLuUZrygauiA","Viral 50 - Mexico",208950,50,2021-05-03,FALSE,"Your daily update of the most viral tracks right now - Mexico.","spotifycharts",FALSE
"4962","37i9dQZF1DWTe5ECpTKzMo","Hip-Hop MX 24k",55682,50,2021-05-03,FALSE,"Solo éxitos locales pasados, chapados en oro. Foto: Santa Fe Klan","spotify",FALSE
"4963","37i9dQZF1DX7eaesGGB9eJ","Hip-Hop Mexicano: Clásicos",115909,50,2021-05-03,FALSE,"Los temas legendarios de la escena de rap nacional: Foto: Dharius","spotify",FALSE
"4964","37i9dQZF1DX9xEyyndYk10","Maneja con Hip-Hop",7848,50,2021-05-03,FALSE,"Que la calle te acompañe al conducir.","spotify",FALSE
"4965","37i9dQZF1DWTiKrF1Gb3Cp","Gaming Malandro",64022,75,2021-05-03,FALSE,"Musicaliza tu sesión de videojuegos con estos versos de barrio.","spotify",FALSE
"4966","37i9dQZF1DXbMnDeC4VENb","Rimas Pa'l Cora",48194,60,2021-05-03,FALSE,"Una eufórica dosis de urbano romántico en español.","spotify",FALSE
"4967","37i9dQZF1DWVWkDeZT3s1w","Rap Conciencia",17830,50,2021-05-03,FALSE,"Grandes relatos de toque reflexivo y visión consciente. Portada: Canserbero","spotify",FALSE
"4968","37i9dQZF1DX4O0AdBo80OE","Rap Latte",14121,60,2021-05-03,FALSE,"Rimas cremosas tan cotidianas como tu café. Foto: Neto Peña, Leonel García","spotify",FALSE
"4969","37i9dQZF1DX21ow0o1PZDE","Mega Éxitos 2021",247279,132,2021-05-03,FALSE,"Todos los grandes éxitos del año, reunidos en un solo lugar. Foto: Bad Bunny","spotify",FALSE
"4970","37i9dQZF1DX05XOaKL5GVe","Viejitas pero Bonitas",188519,100,2021-05-03,FALSE,"Tesoros musicales del ayer.","spotify",FALSE
"4971","37i9dQZF1DXba2RjGaSpS4","Buenos Días, Señor Sol",71538,75,2021-05-03,FALSE,"¡Empieza un nuevo día con una sonrisa!","spotify",FALSE
"4972","37i9dQZF1DWXoqmNKv7cNC","EQUAL México",35960,50,2021-05-03,FALSE,"Mujeres mexicanas a todo volumen. En portada: Natalia Lafourcade","spotify",FALSE
"4973","37i9dQZF1DX5ICoVUm52hQ","Karaoke Mexicano",62498,80,2021-05-03,FALSE,"¡Con las Letras de estas canciones, no querrás soltar el micrófono!","spotify",FALSE
"4974","37i9dQZF1DX08TJyTsQLxe","Noche de Amigas",48979,120,2021-05-03,FALSE,"¡Nosotras sólo queremos divertirnos! ","spotify",FALSE
"4975","37i9dQZF1DX5Cpg5RfTEZl","Pa'l Tráfico",8617,75,2021-05-03,FALSE,"¿A vuelta de rueda? Con esta playlist el camino será más ligero. ","spotify",FALSE
"4976","37i9dQZF1DXa9E5mH7sfUn","El Bar de la Soledad",51256,65,2021-05-03,FALSE,"Amigo, ven te invito una copa...","spotify",FALSE
"4977","37i9dQZF1DWZKpHIbfDI1i","Top México",252570,50,2021-05-03,FALSE,"Una playlist con los más grandes éxitos de nuestros artistas mexicanos. Foto: Natanael Cano, Alejandro Fernández","spotify",FALSE
"4978","37i9dQZF1DWSEjz7TrmLMY","He Venido a Pedirte Perdón",6153,30,2021-05-03,FALSE,"Canto de tristeza porque lo nuestro terminó.","spotify",FALSE
"4979","37i9dQZF1DXdI8ULlW5VQp","Cantamores",4732,75,2021-05-03,FALSE,"Cuando las palabras no alcanzan, siempre habrá canciones para decirle lo que sientes. En portada: Paulina Goto","spotify",FALSE
"4980","37i9dQZF1DXaBs3BbM19Ks","Modo Señora",82288,90,2021-05-03,FALSE,"Bonitas, orgullosas y empoderadas, así somos las señoras.","spotify",FALSE
"4981","37i9dQZF1DX7MuRzJ3KiMb","Cursis Melodías ",8424,75,2021-05-03,FALSE,"Dale play y deja que estas melodías derramen miel en tu corazón. ","spotify",FALSE
"4982","37i9dQZF1DXayjeC0C6R14","Amor Festivalero",26056,50,2021-05-03,FALSE,"Canciones de rock dignas de festival para dedicarle a tu media naranja.","spotify",FALSE
"4983","37i9dQZF1DX7yaR5d7FkNX","Rocanlovers",20870,70,2021-05-03,FALSE,"Disfrutemos del amor en los tiempos del rock.","spotify",FALSE
"4984","37i9dQZF1DX42a57xwmtrj","Rock Urbano",92989,75,2021-05-03,FALSE,"¡Lo naco es chido, y que viva el rocanroool! Foto: Botellita de Jerez","spotify",FALSE
"4985","37i9dQZF1DWULcjjSkTbWc","Viaje en Carretera: Rock",4337,75,2021-05-03,FALSE,"Unos buenos riffs de guitarra para acompañarte en el camino. ","spotify",FALSE
"4986","37i9dQZF1DWY902or0QqdY","El Club de los Corazones Rotos",11402,70,2021-05-03,FALSE,"Clásicos que son el curita perfecto para tu corazón. ","spotify",FALSE
"4987","37i9dQZF1DX9AkOpASflMv","Soy Emo </3",22258,45,2021-05-03,FALSE,"¡No es sólo una fase, mamá!","spotify",FALSE
"4988","37i9dQZF1DX35qF4A5M9ux","Salsa de Oro",18591,50,2021-05-03,FALSE,"¡Éxitos salseros para prenderle fuego a la pista de baile!","spotify",FALSE
"4989","37i9dQZF1DX5hrSNdL1ktS","Urbano Fresh",37568,55,2021-05-03,FALSE,"Lo nuevo del popetón y reggaetón emergente en MX. Foto: Mario Bautista","spotify",FALSE
"4990","37i9dQZF1DWUvCktKHpf5G","Perrea en tu Cuarto",104219,50,2021-05-03,FALSE,"¡Puro perreo intenso en la comodidad de tu habitación!","spotify",FALSE
"4991","37i9dQZF1DWT3qht9CfnL3","Reggaetón para Tu Ex",70460,50,2021-05-03,FALSE,"Canciones de despecho para cantarle a quien te rompió el corazón.","spotify",FALSE
"4992","37i9dQZF1DX6W96LPxlVEm","Maneja con Reggaetón",11541,80,2021-05-03,FALSE,"Los mejores nuevos y viejos temas para cantar y perrear detrás del volante.","spotify",FALSE
"4993","37i9dQZF1DX5zmILo1UjGp","This Is Reik",525038,69,2021-05-03,FALSE,"Escucha todos los éxitos de Reik en un sólo lugar.","spotify",FALSE
"4994","37i9dQZF1DX32xIMlZsYDC","Piano para Despertar",10555,100,2021-05-03,FALSE,"Despierta poco a poco con la tranquilidad de las notas del piano.","spotify",FALSE
"4995","37i9dQZF1DX00CGIOPuClC","Hojas Secas",22333,70,2021-05-03,FALSE,"Transpórtate a un otoño eterno y déjate apapachar con estas canciones.","spotify",FALSE
"4996","37i9dQZF1DX69EaghsHi3l","deli",8015,65,2021-05-03,FALSE,"Canciones ricas y sexis para saborear.","spotify",FALSE
"4997","37i9dQZF1DXe4qIBASHIrI","Indie Mexicano: Clásicos",70613,90,2021-05-03,FALSE,"Los temas esenciales de la escena independiente nacional. Foto: Siddhartha","spotify",FALSE
"4998","37i9dQZF1DWV3Vh1gmbW2N","Reta con Amigos",13617,65,2021-05-03,FALSE,"Indie dosmilero para echar una partida épica con los compas.","spotify",FALSE
"4999","37i9dQZF1DWXBpzmyaNx1V","Jacarandas",3961,50,2021-05-03,FALSE,"Un paseo por la ciudad pintada de violeta.","spotify",FALSE
"5000","37i9dQZF1DX11Ia2xt6mrG","mint MX",36641,60,2021-05-03,FALSE,"Descubre lo más fresco de la electrónica mexicana. Foto: ANG","spotify",FALSE
"5001","37i9dQZF1DWUI9tJkuyRFp","Chill Easy",22342,91,2021-05-03,FALSE,"Disfruta de un rato relax con buena música chill como acompañante.","spotify",FALSE
"5002","37i9dQZF1DWWS4QNfVp7YQ","Fiesta Tribal",14209,60,2021-05-03,FALSE,"Échate un zapateo al ritmo del tribal.","spotify",FALSE
"5003","37i9dQZF1DWYFxWneFvmP1","Workout Viral",49116,51,2021-05-03,FALSE,"¡Ejercítate al ritmo de los hits más virales!","spotify",FALSE
"5004","37i9dQZF1DX3s5RJAUX1SI","Regional Mexicano Chill",16995,100,2021-05-03,FALSE,"Tus canciones favoritas con un toque intímo y acústico.","spotify",FALSE
"5005","37i9dQZF1DWZEa9Yw06mQB","Mix Universal",70891,150,2021-05-03,FALSE,"Los clásicos de hoy y siempre.","spotify",FALSE
"5006","37i9dQZF1DWVuVYbdq3h1k","Los 2000 México",975196,100,2021-05-03,FALSE,"Sí, ¡ya estamos viejos!","spotify",FALSE
"5007","37i9dQZF1DWZfQQ5UXqF0s","Los 90 México",866994,100,2021-05-03,FALSE,"¡Nuestros amados 90 los recordamos así!","spotify",FALSE
"5008","37i9dQZF1DX8idxeA9K8sJ","Los 80 México",812543,100,2021-05-03,FALSE,"Recuerda los éxitos ochenteros que sonaron en la radio mexicana.","spotify",FALSE
"5009","37i9dQZF1DWZeIwHbnsb6O","Los 70 México",214693,59,2021-05-03,FALSE,"Recuerda la década de los acampanados, patillas y cuellos picudos","spotify",FALSE
"5010","37i9dQZF1DX3xLGqpmU1Uv","Los 60 México",122780,50,2021-05-03,FALSE,"¡Las canciones que ponían a bailar a todo México!","spotify",FALSE
"5011","37i9dQZF1DWT46DLgeBxAh","Las Micheladas",56444,75,2021-05-03,FALSE,"La mezcla perfecta, picosita y refrescante.","spotify",FALSE
"5012","37i9dQZF1DX8cwL6qhvzYg","Fiesta de Barrio",255352,75,2021-05-03,FALSE,"¡Todxs a bailar con las más populacheras!","spotify",FALSE
"5013","37i9dQZF1DX8NWoQCKSdnQ","La Milagrosa",32291,60,2021-05-03,FALSE,"¡Únete a la fiesta y mueve las caderas con esta playlist!","spotify",FALSE
"5014","37i9dQZF1DX7ZnkueJ7u5w","La Fiesta del Carnaval",237806,50,2021-05-03,FALSE,"Música sabrosa para festejar la temporada de carnavales en México","spotify",FALSE
"5015","37i9dQZF1DX4AZbjYNMlQK","Precopa",287214,50,2021-05-03,FALSE,"¿Empezamos la noche?","spotify",FALSE
"5016","37i9dQZF1DX9X4z5q6Ut6O","Mi Razón de Ser",23777,50,2021-05-03,FALSE,"Caminando de la mano... eres mi razón de ser.","spotify",FALSE
"5017","37i9dQZF1DX5ft2KOkJpRg","awitado",11984,50,2021-05-03,FALSE,"¿Qué se siente ser feliz? :(","spotify",FALSE
"5018","37i9dQZF1DWXI7p9kAVJpn","Amor Vintage",22053,65,2021-05-03,FALSE,"Déjate seducir por la elegancia musical de esta selección.","spotify",FALSE
"5019","37i9dQZF1DX9vgSlPsXGnX","Bésame Mucho",5397,65,2021-05-03,FALSE,"Boleritos románticos para festejar a mamá en su día. ","spotify",FALSE
"5020","37i9dQZF1DX87U0KMet9Ew","Los Mejores Podcasts de la Semana",3163,7,2021-05-03,FALSE,"Los mejores episodios de la semana.

Actualizado todos los martes.","spotify",FALSE
"5021","37i9dQZF1DXb6vdV62wNRK","Viaje en Carretera: Arremangado",12095,50,2021-05-03,FALSE,"Siento que arranco la carretera...","spotify",FALSE
"5022","37i9dQZF1DWYP6zmGbwfYH","Ruleteando",13438,75,2021-05-03,FALSE,"El icuiricui, el matalacachimba y el ruletero.","spotify",FALSE
"5023","37i9dQZF1DWU1owuN89XHr","Esenciales Trova",222196,95,2021-05-03,FALSE,"Historias y versos que tocan la piel.","spotify",FALSE
"5024","37i9dQZF1DWVKiwBjMb1mD","Baño de Burbujas",3691,60,2021-05-03,FALSE,"Haz una pausa y déjate envolver por las burbujas.","spotify",FALSE
"5025","37i9dQZF1DXclWedfNUp3z","Music for Plants",76807,100,2021-05-03,FALSE,"Mellow vibrations for green leaves, green thumbs and green ears.","spotify",FALSE
"5026","37i9dQZF1DWZSjQC8EbKpR","Masaje Mental",15304,10,2021-05-03,FALSE,"Tómate un tiempo para consentir tus oídos y masajear tu mente con estos podcasts placenteros. 

Actualizado cada dos semanas los miercoles.","spotify",FALSE
"5027","37i9dQZF1DX2u8dMimQXxa","Escucha y Descubre",5825,10,2021-05-03,FALSE,"Satisface tu deseo de aprender algo nuevo con estos podcasts educativos. 

Actualizado los jueves cada dos semanas.","spotify",FALSE
"5028","37i9dQZF1DX8MdBxEdi0gp","La Cocina de la Abuela",49118,60,2021-05-03,FALSE,"Con el mismo sazón y amor que una sopita de fideo.","spotify",FALSE
"5029","37i9dQZF1DX6B14ULPIeoA","Tamales & Atole",19762,100,2021-05-03,FALSE,"Canciones para acompañar tu tamal y tu champurrado.","spotify",FALSE
"5030","37i9dQZF1DWUvvUj1074WH","Alitas & Chelas",9235,70,2021-05-03,FALSE,"Himnos de estadio para acompañar una tarde de deportes.","spotify",FALSE
"5031","37i9dQZF1DWSujWHEEwoTJ","La Marisquería con Banda MS de Sergio Lizárraga",3061,30,2021-05-03,FALSE,"Banda MS de Sergio Lizárraga nos lleva a Mazatlán, Sinaloa con sus canciones favoritas para disfrutar unos deliciosos mariscos.","spotify",FALSE
"5032","37i9dQZF1DWVxb8dbgj1TU","La Mezcalería",242,50,2021-05-03,FALSE,"¡Salucita de la buena!","spotify",FALSE
"5033","37i9dQZF1DXdKfYX5JxehQ","Skate Park",147759,50,2021-05-03,FALSE,"Reúna a banca pra dropar e curtir um som.","spotify",FALSE
"5034","37i9dQZF1DX37tvjlT1GSK","Sierreño 100%",590882,50,2021-05-03,FALSE,"Románticas, rancheras y bravías, las mejores canciones sierreñas. En portada: Lenin Ramírez","spotify",FALSE
"5035","37i9dQZF1DWUvLASFobxmI","Norteño 100%",69306,58,2021-05-03,FALSE,"Bravías, románticas y rancheras, las mejores canciones norteñas. En portada: Cornelio Vega y Su Dinastía","spotify",FALSE
"5036","37i9dQZF1DXanhKC7V8ubd","Luis Miguel - La Serie",149737,27,2021-05-03,FALSE,"En esta playlist encontrarás cada miércoles los tracks de Diego Boneta interpretando a Luis Miguel. ","spotify",FALSE
"5037","37i9dQZF1DX7Nao6OTKc6W","Rollerskater",3688,50,2021-05-03,FALSE,"¡Vamos a dar una vuelta en ruedas al ritmo de la música! ","spotify",FALSE
"5038","37i9dQZF1DXcXCIjH6HH6o","Madre Sólo Hay Dos",7397,38,2021-05-03,FALSE,"Una confusión, familia por error. Música de ""Madre Sólo Hay Dos"", una serie original de Netflix.","spotify",FALSE
"5039","37i9dQZF1DXdMp10y0r6l2","La Bestia",103817,85,2021-05-03,FALSE,"Top Metal releases + a snippet of the Mexican Metal Scene. Photo: AC/DC","spotify",FALSE
"5040","37i9dQZF1DX65UPfEwverz","31 Minutos",200243,41,2021-05-03,FALSE,"Conversa con Guaripolo y baila sin cesar con 31 Minutos.","spotify",FALSE
"5041","37i9dQZF1DX1dJrNuyDEgy","Mi País",145374,40,2021-05-03,FALSE,"Las canciones que te hacen amar más a esta hermosa nación.","spotify",FALSE
"5042","37i9dQZF1DWYnsOmlEBKuk","Ruido Blanco para Bebés",6585,135,2021-05-03,FALSE,"Ruido blanco para ayudar a los bebés a dormir.","spotify",FALSE
"5043","37i9dQZF1DWSX0V6Ql71fF","Karaoke en el Auto",1163,50,2021-05-03,FALSE,"¡Sube el volumen y canta en familia! ","spotify",FALSE
"5044","37i9dQZF1DX82KQhRWvaIs","This is MILOŠ",526,84,2021-05-03,FALSE,"This is MILOŠ. The essential tracks, all in one playlist.","spotify",FALSE
"5045","37i9dQZF1DX9TaUKtmYQ2X","Hot Hits Maghreb",28951,50,2021-05-03,FALSE,"Les hits du moment au Maghreb. Cover : Tayc.","spotify",FALSE
"5046","37i9dQZF1DWWSYG5UC38xN","Rap pépites",1782,70,2021-05-03,FALSE,"Les pépites du rap marocain sont ici. Cover : Plylist.","spotify",FALSE
"5047","37i9dQZF1DWTvji1SISTyX","Stylo",1313,42,2021-05-03,FALSE,"Lyrics first! Cover: Nessyou.","spotify",FALSE
"5048","37i9dQZF1DXbVCaQthfsdD","New Music Friday North Africa",16101,50,2021-05-03,FALSE,"Le meilleur des nouveautés de la semaine! Cover: DJ Khaled.","spotify",FALSE
"5049","37i9dQZF1DX78toxP7mOaJ","Fresh Finds: Rock",67805,141,2021-05-03,FALSE,"Fresh rock from independent artists every Wednesday. Cover: Wombo | Artwork: Jim Klok","spotify",TRUE
"5050","37i9dQZF1DX571ttkrxAeN","Acoustic Cafe International",313946,78,2021-05-03,FALSE,"Sit and sip a cup as you soak up some acoustic vibes from across the world. Cover: Souad Massi.","spotify",TRUE
"5051","37i9dQZF1DX81ONBVmEBes","Maghreb Flashback",4137,90,2021-05-03,FALSE,"Vos plus beaux souvenirs sont ici.","spotify",FALSE
"5052","37i9dQZF1DXcNQ08HKGr5C","Chaabi Marocain شعبي مغربي",23131,58,2021-05-03,FALSE,"Les titres incontournables du Chaabi Marocain. Cover: <a href=""spotify:artist:7z6FZ4HMfpp3zHy5OFq93i"">Zina Daoudia</a>","spotify",FALSE
"5053","37i9dQZF1DX7bangZ8fzV0","Afrikaanse Pop Hits",35863,50,2021-05-03,FALSE,"Geniet die beste Suid-Afrikaanse Pop musiek. Cover: <a href=""https://open.spotify.com/artist/3Gg20zbz8OVW3iahm8uoYo?si=F_T96CLvQUi8zgyf7buNRQ"">Elandre</a>","spotify",FALSE
"5054","37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands",829144,50,2021-05-03,FALSE,"Your daily update of the most played tracks right now - Netherlands.","spotifycharts",FALSE
"5055","37i9dQZEVXbMQaPQjt027d","Viral 50 - Netherlands",63666,50,2021-05-03,FALSE,"Your daily update of the most viral tracks right now - Netherlands.","spotifycharts",FALSE
"5056","37i9dQZF1DWSBi5svWQ9Nk","Hot Hits NL",782774,50,2021-05-03,FALSE,"De 50 populairste hits van Nederland. Cover:  Snelle, Maan.","spotify",FALSE
"5057","37i9dQZF1DXb5BKLTO7ULa","New Music Friday NL",231943,84,2021-05-03,FALSE,"De nieuwste releases elke vrijdag op Spotify! Cover: Billie Eilish.","spotify",FALSE
